0,녹색,3.0406376683992034
1,탄소,1.7156716437007913
2,미세먼지,1.6607357944630001
3,감축,1.5942018863196876
4,가뭄,1.4932814596707997
5,안전,1.4143167699156507
6,배출,1.362150436184638
7,화학물질,1.3502446029012236
8,초미세먼지,1.2501781638595115
9,환경오염,1.1596333722455112
10,용수,1.1116751890488823
11,건강,1.097511620018878
12,생물,1.076321513680502
13,폐기물,1.0748893977224971
14,유해,1.0389922605845265
15,중립,1.0012266580900904
16,탄소 중립,1.0012266580900904
17,온실가스,0.9563229086067442
18,어린이,0.9497296051399711
19,재활용,0.9231945721561254
20,국립공원,0.8687007199719572
21,수소차,0.8635477135584977
22,해수담수화,0.844768269375048
23,협약,0.8202047578670841
24,소각,0.8105438485814342
25,황사,0.8099286591413704
26,화학,0.7945055975833365
27,절수,0.7909395401956071
28,순환,0.783404901487544
29,실증,0.7820457098933913
30,수요,0.7471509985788101
31,등급,0.7383773460480448
32,수입,0.7354239398723966
33,감시,0.7333839267265615
34,차량,0.724652886035217
35,유역,0.7203259121259524
36,화학 안전,0.7178601702200063
37,패널,0.6988950393111417
38,위기,0.6893832594257726
39,중소기업,0.6806203637768058
40,온실가스 감축,0.6782372792238952
41,습지,0.6706074564199155
42,저수,0.6617919867123191
43,조류인플루엔자,0.6615315873835743
44,진출,0.6573773202282165
45,보건,0.6531263561317718
46,생태계,0.640416546463628
47,협의,0.626469131827299
48,하천,0.6160804470500173
49,유통,0.6079428633510967
50,유해 화학물질,0.6060507529602152
51,위기 경보,0.5970750835632563
52,경보,0.5889207281407003
53,시멘트,0.5792471033450556
54,포인트,0.5688178049120985
55,아랍에미리트,0.5684429552887587
56,비용,0.5683546946233702
57,살균제,0.5649122617690603
58,자원,0.5482002889425935
59,환경성,0.5476720036987364
60,기후,0.5431290253538267
61,제조,0.5418464745708242
62,실내,0.5299802996613303
63,취약,0.5283633940528992
64,영산강,0.527995807011407
65,가스,0.5257826325479684
66,람사르,0.522202115027995
67,철저,0.5031550156956172
68,시부,0.4911153710767592
69,화학사,0.48592919338448937
70,융자,0.48505801772767426
71,공유,0.47960970626544774
72,역량,0.47805893755105866
73,지능,0.4780141412523359
74,생략,0.47329058206883146
75,기법,0.46669795724732277
76,방지,0.466094135681994
77,매립,0.46379307882183796
78,요령,0.46259738219328966
79,조정제,0.4600781903624701
80,자율,0.45984623172393846
81,보전,0.4564182611579979
82,능력,0.4449992880757954
83,극적,0.44435227504509817
84,철새,0.4431935915731931
85,자금,0.44083316623040775
86,방역,0.4366759916207623
87,공개,0.4308468620927779
88,친환경,0.4226889007304805
89,제조 수입,0.42066821790684894
90,영산강 섬진강,0.4192252608709259
91,섬진강,0.4192252608709259
92,수주,0.4155300978353945
93,현안,0.41482595203712375
94,개요,0.4147810051219623
95,지도,0.413202356239815
96,유전자,0.4124012514204705
97,이륜차,0.4118136540245887
98,태양광,0.4102020232204741
99,문하,0.4086489181875826
100,예비,0.40828928551906335
101,할당,0.4064962084626539
102,대학생,0.40526652355041076
103,광역시,0.40395386679637124
104,지급,0.40054628588756963
105,경영,0.4003580311655535
106,중소,0.40010116079253505
107,토지,0.39835308566591665
108,매수,0.39835308566591665
109,제철,0.3948890301484752
110,한편,0.3946357812026738
111,계층,0.3897074659431707
112,적합,0.38937437706632094
113,야생동물,0.3874637790698571
114,라면,0.38739470285299116
115,이익 공유,0.38662617320669107
116,이익,0.38662617320669107
117,생태계 건강,0.38628559439573645
118,해외진출,0.38623029775611567
119,매립 가스,0.3844930945547643
120,공고,0.38427128322333426
121,외래 생물,0.38359786371864685
122,외래,0.38359786371864685
123,오염,0.3822151939245129
124,무공,0.381366412287375
125,자제,0.38132046887386606
126,낙동강,0.3798587295570663
127,경인,0.37981975272763946
128,불법,0.3766633749717507
129,효율,0.3745886996664975
130,조업,0.3740098936975814
131,회수,0.37351489111002706
132,얼라이언스,0.3724392532624949
133,재개발,0.37192815328273365
134,유기 탄소,0.3716812075994184
135,유기,0.3716812075994184
136,원장,0.369086516273975
137,감량,0.36716707883076516
138,세부,0.36466711407081426
139,야생,0.364421826150513
140,국경,0.3632403567853103
141,국경 조정제,0.3632403567853103
142,탄소 국경,0.3632403567853103
143,간담,0.3615411071931393
144,시기,0.3611412361249164
145,유럽연합,0.36068004999644426
146,년도,0.35828086926175956
147,건강 지도,0.35648743803157595
148,조류,0.35640022256129333
149,상생 실증,0.3560607950481994
150,상생,0.3560607950481994
151,람사르 습지,0.3550974382190366
152,접수,0.3550543588422436
153,자율 절수,0.3541613316137343
154,해소,0.35392177222630616
155,태양광 패널,0.35224075874665445
156,도달,0.35205517638134265
157,취약 계층,0.3511378810276001
158,법률,0.34626009800990254
159,발굴,0.34243991162688403
160,수어,0.3423743206340445
161,교체,0.34168058442487437
162,중립 포인트,0.33950462108571217
163,민관,0.3393980918135487
164,진단,0.3378956944862613
165,판정,0.335566494681112
166,일치,0.3344370562938829
167,적합 판정,0.3337494660568465
168,검증,0.3330769503975794
169,이행상,0.3308266273695354
170,담비,0.33025089598585
171,성장,0.3272388377946686
172,해성,0.3270420281966148
173,통계,0.32601070258334663
174,안내서,0.32570989152388513
175,전공,0.32543713412239195
176,전공 대학생,0.32543713412239195
177,김동진,0.3187996043870952
178,겨울철새,0.316731355662803
179,어려움,0.3159539036874092
